Brightness
18.09426946631671
18.05971128608924
18.170713035870516
18.055118110236222
18.14763779527559
18.07830271216098
18.112970253718284
18.118438320209975
18.137904636920386
18.098862642169728
18.167979002624673
18.095363079615048
18.14501312335958
18.099300087489063
18.117016622922133
18.103565179352582
18.150918635170605
18.087489063867018
18.087379702537184
18.06561679790026
18.065069991251093
18.07972440944882
18.1007217847769
18.12729658792651
18.27001312335958
18.249234470691164
18.340004374453194
18.398512685914262
18.482392825896763
18.571959755030623
18.807524059492565
19.28969816272966
19.726815398075242
19.97823709536308
20.586832895888016
21.184273840769904
21.6496062992126
22.027121609798776
76.62456255468067
76.63604549431321
76.82316272965879
75.59306649168853
75.56058617672791
22.514982502187227
22.720581802274715
22.31146106736658
22.240704286964128
22.210192475940506
21.837926509186353
21.775699912510937
68.84951881014874
68.92891513560805
68.90966754155731
67.3345363079615
67.21544181977252
67.00448381452318
65.44477252843394
18.83934820647419
18.937117235345582
19.05653980752406
19.40977690288714
18.939741907261592
18.858923884514436
18.799103237095363
63.81758530183727
62.06725721784777
61.96434820647419
61.872812773403325
61.93449256342957
61.91721347331583
60.10990813648294
16.859470691163605
16.676290463692037
16.716207349081365
16.771434820647418
16.25579615048119
16.739391951006123
16.93471128608924
59.89610673665792
59.906167979002625
59.98359580052493
59.96959755030621
60.030621172353456
60.08989501312336
60.374890638670166
17.90102799650044
17.880030621172352
17.86461067366579
17.870406824146983
17.850831146106735
17.896434820647418
17.889326334208224
17.884405074365706
17.823709536307963
17.82688101487314
17.786636045494312
17.633748906386703
17.626531058617672
17.60236220472441
17.616469816272964
17.61832895888014
17.580708661417322
17.58300524934383
17.596675415573053
17.60520559930009
17.578412073490814
17.59339457567804
17.581146106736657
17.66272965879265
17.632436570428695
17.61373578302712
17.571522309711288
17.57305336832896
17.550962379702536
17.558945756780403
17.508202099737534
17.55916447944007
17.56321084864392
17.617125984251967
17.58869203849519
17.555227471566056
17.49442257217848
42.421041119860014
60.08530183727034
60.1667760279965
60.16371391076115
60.166119860017496
60.1415135608049
60.11472003499563
35.65780839895013
17.92432195975503
17.811351706036746
17.637029746281716
17.610126859142607
17.586614173228348
17.541010498687665
17.529090113735784
17.595800524934383
17.589676290463693
17.585083114610672
17.604877515310587
17.574146981627297
17.573818897637796
17.51246719160105
17.57775590551181
17.498359580052494
17.544510061242345
17.4329615048119
17.451115485564305
17.411198600174977
17.439851268591426
17.43033683289589
17.442694663167103
17.417213473315837
17.42169728783902
17.420056867891514
17.533573928258967
17.386920384951882
17.46106736657918
17.507764654418196
17.467738407699038
17.462926509186353
17.482720909886265
17.47134733158355
17.549103237095363
17.52865266841645
17.561242344706912
60.02263779527559
60.03018372703412
60.01192038495188
60.05468066491689
59.967629046369204
59.986986001749784
59.97561242344707
17.36668853893263
17.32917760279965
17.43088363954506
17.42202537182852
17.44378827646544
17.454068241469816
17.47911198600175
60.065398075240594
60.133639545056866
60.16819772528434
60.1738845144357
60.134186351706035
60.16480752405949
60.14457567804025
60.28532370953631
60.22889326334208
60.25196850393701
60.152121609798776
60.138888888888886
60.13320209973753
60.197725284339455
60.04440069991251
60.02198162729659
60.083005249343834
60.16240157480315
60.0761154855643
17.474956255468065
17.470363079615048
17.5417760279965
17.518700787401574
17.53969816272966
17.514654418197726
17.489938757655292
59.88221784776903
60.06692913385827
60.04440069991251
60.10684601924759
60.074146981627294
60.06463254593176
59.91338582677165
17.55741469816273
17.488845144356954
17.39566929133858
17.364501312335957
17.373031496062993
17.35608048993876
17.392060367454068
59.90288713910761
59.983158355205596
59.90573053368329
60.00896762904637
59.96609798775153
60.026793525809275
59.33661417322835
17.45122484689414
17.414041994750654
17.48108048993876
17.49300087489064
17.4996719160105
17.49136045494313
17.476487314085738
17.501531058617672
17.518482064741907
17.52121609798775
17.497484689413824
17.513560804899388
17.434601924759406
17.375656167979002
17.443678915135607
17.414916885389328
17.469925634295713
17.46402012248469
17.491797900262466
17.448709536307963
17.408573928258967
17.389873140857393
17.400043744531935
17.38484251968504
17.508420822397202
17.49879702537183
17.54440069991251
17.480971128608925
17.51421697287839
17.476049868766403
17.48753280839895
17.478127734033247
17.49857830271216
17.472659667541556
17.501093613298337
17.46544181977253
17.54352580927384
59.08442694663167
60.04363517060367
59.93350831146107
59.979877515310584
59.94061679790026
59.941601049868765
59.99376640419948
20.006889763779526
17.463363954505688
17.51946631671041
17.419728783902013
17.451443569553806
17.46030183727034
17.5242782152231
59.917869641294836
60.029746281714786
59.97430008748906
60.018044619422575
59.972003499562554
60.00995188101487
60.02602799650044
60.058727034120736
60.04811898512686
60.024715660542434
59.975503062117234
60.0158573928259
60.02930883639545
60.021544181977255
60.00207786526684
60.01345144356955
60.03040244969379
60.00196850393701
60.00853018372703
17.43591426071741
17.285542432195975
17.35936132983377
17.37237532808399
17.407917760279965
17.488079615048118
17.50054680664917
59.990485564304464
59.95898950131234
59.967957130358705
60.00645231846019
59.99671916010499
59.9905949256343
59.99420384951881
17.30675853018373
17.309820647419073
17.384405074365706
17.36548556430446
17.376093613298337
17.376640419947506
17.45625546806649
59.86953193350831
60.00798337707786
59.97014435695538
59.91918197725284
59.9180883639545
60.019247594050746
59.998140857392826
17.600284339457566
17.55402449693788
17.562445319335083
17.574365704286965
17.578958880139982
17.528871391076116
17.58180227471566
17.52865266841645
17.534339457567803
17.487204724409448
17.50120297462817
17.488954505686788
17.515201224846894
17.49442257217848
17.47758092738408
17.4167760279965
17.442257217847768
17.456364829396325
17.4588801399825
17.43175853018373
17.48261154855643
17.425962379702536
17.52121609798775
17.495406824146983
